isin,buyvolume,sellvolume
isin8977,17334.608010379477,12079.006114201848
isin8978,15931.593885222996,11084.236011919447
isin8979,15703.012583290263,10943.771804484397
isin8980,17612.806052669344,12200.480557360266
isin8981,17627.927010034495,12219.544951552067
isin10287,15626.478126005364,10801.525847641147
isin10498,13590.444478016394,9331.9712237443418
isin12219,13528.918677171521,8502.9698595166683
isin12220,14583.080852143188,10063.82250122085
isin43,965646.3005244435,1046632.8069723113
isin44,968135.01841845887,1049323.0104398474
isin45,1039769.0818410268,1128285.5143249691
isin46,1039140.5105451947,1128103.0786806934
isin47,1042781.191637093,1132286.7510900029
isin48,988709.0963049127,1071564.0914104672
isin49,1027931.5859284531,1116115.5881227425
isin50,1028058.5765003666,1116643.2929357907
isin556,954770.32528736966,1034066.7761965622
isin557,1044705.6896092426,1132902.6656659986
isin558,1023154.420059539,1110726.460630879
isin907,872895.3336643863,947139.60361075273
isin2323,1048720.1012631163,1133592.0086597388
isin2324,1048303.4724082306,1132433.2175051991
isin2325,1052226.3564502643,1137389.2615690057
isin2326,1051060.936654506,1135589.8306254169
isin2327,1053343.1500553011,1138709.7605937989
isin2328,1031178.4968553297,1116210.9308835671
isin2329,1044469.963802521,1129154.5936731596
isin8423,256306.75944740485,267981.60246636573
isin8424,256152.1152513159,267729.28703553893
isin9702,262797.02002435311,275050.31083739392
isin9703,261482.27107423125,274504.38374082389
isin9704,260542.0835550958,272396.17035610491
isin9705,260540.93591043772,272462.79084373906
isin10207,239349.24487012779,250079.14809400271
isin10903,262095.17901052229,273752.8039833277
isin11226,237740.69941512123,249110.42288492009
isin11227,256997.28201531598,269308.62593255163
isin11650,265138.31892441248,276531.24163875415
isin11651,266510.21510484454,278155.00735317735
isin11652,268378.44414825982,280761.96610425436
isin11653,267519.88392935798,279528.7975733428
isin11654,269978.40393360314,282966.96721427975
isin11761,264434.91344672552,275918.64249837294
isin11762,268129.50381490885,280067.95486042288
isin12610,257739.13885237131,270344.61033101054
isin12897,266865.3485087853,280692.31130138779
isin12923,265300.14556125429,277502.52057864814
isin12924,267043.9805489867,281198.88597935037
isin13757,240333.95830880941,250322.61326159191
isin14151,264685.51282942685,277516.79838723037
isin14481,251437.70565069103,262057.020532316
isin14747,231448.01121224422,241469.4608495009
isin415,1877269.5982838676,2267371.0671352018
isin417,1877948.9064535541,2268937.5056302059
isin418,1780342.7152542158,2152732.3552403687
isin419,1884717.4854118081,2276360.6793464944
isin946,2117150.6009067618,2551591.0518703344
isin947,2120446.2154454342,2555783.483397333
isin948,2129069.6156739569,2564363.4623107775
isin949,2141121.1153888521,2579677.5676003369
isin950,2149417.1306696408,2589274.8906514058
isin951,2129280.030875158,2564070.7732655671
isin952,2127231.8520096038,2560922.753233945
isin953,2130974.0900280084,2565408.2116972348
isin954,2166287.3240300384,2610354.2406107797
isin955,2181943.5066644219,2633686.9984769723
isin956,2196090.0014076694,2650195.1563155265
isin957,2189113.461374714,2641660.9465002324
isin958,2173133.8986203629,2618064.3194795898
isin959,2197079.5250420431,2650993.9166957843
isin960,2181048.2872112556,2626247.0135028618
isin961,2373693.7101023919,2859111.9182631285
isin962,2454680.8103980841,2952763.123388615
isin963,2333397.6399592226,2804781.1641239892
isin964,2423199.172758474,2917978.3798442013
isin965,2390909.5671968935,2880723.522371639
isin966,2414780.392310835,2901274.8500086335
isin967,2353356.5055030975,2825367.4941145377
isin968,2399800.9016164597,2887355.2116334736
isin969,2303614.8246703199,2767116.1069696476
isin970,2459985.2862139558,2965734.0634157909
isin971,2449784.0319256489,2948669.1043374315
isin972,2381708.3726283787,2864911.2458518762
isin973,2446447.8809670797,2948179.6568157305
isin974,2362353.8546013515,2841617.5260990825
isin975,2423593.885900897,2924052.2727550715
isin976,2443633.914121652,2946361.2023008745
isin977,2156049.184462179,2604107.8796182517
isin978,2373817.0666295802,2856378.7664198522
isin980,2178125.2505779783,2629158.9707200229
isin985,2431626.5604420956,2933864.8499947707
isin986,2156375.4169698404,2605079.3531234311
isin987,2452306.514203832,2953275.2709226506
isin988,2362921.9106247704,2841211.5350697311
isin2401,325912.04461153608,380299.0709340531
isin8226,311239.43474191229,361088.42564166308
isin9321,322776.13073164877,374577.14860923571
isin9322,322905.91916537075,374719.68011078157
isin9324,322028.9042196892,373619.8985517777
isin9591,305215.31990792567,355752.32580434415
isin10378,314315.91903021309,365293.47467623127
isin11573,315558.05843511492,366967.40107479703
isin11574,316053.0099888207,367461.65488096228
isin11575,325940.79848171561,379559.85852014675
isin13061,308769.40484791191,359729.90392079542
isin13062,322841.23560782539,376833.68261119921
isin14018,331239.89930602291,385712.80809277727
isin14026,310142.01920678711,363448.29052133975
isin14456,312106.41797612625,365214.70994159428
isin14457,310994.81725861202,363870.37792321073
isin14459,304200.67628350185,355547.62606617349
isin15063,317782.14645208011,372446.27627714642
isin200,200536.65338729197,302649.47317763191
isin202,201496.72386442078,305032.74625289452
isin204,202964.03116087915,305526.06255227403
isin205,200590.0637435083,303481.3437927065
isin208,196372.43306037298,298698.64919149794
isin209,196283.98875976782,298973.7346295591
isin13638,208204.34083962999,304199.44855393103
isin13639,209716.04928255078,306493.32862481376
isin13640,202031.24834915056,294420.86441554205
isin13641,204394.53892743812,290039.55817819765
isin13642,197788.02905269849,280006.77584298485
isin13643,196723.38956606534,279559.56523863378
isin13644,196234.21899228916,287708.44950880896
isin15345,207062.45121795207,304094.53982402157
isin15346,206701.01402253314,303591.09075524251
isin58,175255.84198314472,249547.40294834934
isin59,176661.76340002075,252060.26796074735
isin60,179823.2684867284,256950.2539844024
isin61,181264.14776484796,259891.53194886161
isin62,188859.50698395114,266178.88965802145
isin63,190651.28603590821,269350.65335517057
isin64,189881.37390980672,268285.78842183086
isin10771,172461.14729745267,242478.36203869749
isin13367,169691.21436804501,242718.8578075346
isin14106,186645.2406714985,260842.91027842968
isin14107,185682.26248312701,258991.79226615658
isin14108,187657.53456184015,262294.18135514786
isin14109,190600.21248201924,267269.97165730962
isin14110,189504.14862615586,265901.69358898408
isin14111,190537.97084440346,267459.6722232133
isin14112,191575.48924001155,268709.00605003326
isin14113,191346.66238821959,268699.68377416773
isin10626,201491.69647148537,238402.60174472257
isin14843,295507.65732658113,343203.83828131319
isin14844,309698.48053900298,367773.72631511372
isin14845,313467.50121424685,366583.23205700697
isin14846,279667.31441125454,329442.85824115033
isin14847,298645.18102055998,346635.72307367582
isin14848,313595.73280886305,366678.79534825718
isin14849,309596.56708758243,367556.61847122922
isin14850,290810.72528288967,337531.17770302319
isin14851,295144.50574943505,342815.51283420133
isin1627,343600.58691148594,401674.45694437227
isin1647,341246.90020285576,399030.06401646853
isin1649,341514.92180683569,399318.84910076566
isin1650,342053.67120032024,399913.69358860492
isin1651,339238.2914731364,396816.10675830964
isin1669,228075.87576678893,266703.49940219329
isin3574,339579.14617238165,397161.34691631253
isin3575,332773.41917097347,389200.93528293044
isin3582,333324.98983853834,389769.07729927514
isin3584,326000.68317722756,381157.85692360136
isin3586,336991.63489229727,394297.14513966895
isin3587,337195.52622263174,394494.12425142259
isin3588,337166.37386269413,394417.86557384604
isin3590,336533.01070562814,393753.643409613
isin3591,336385.49015064316,393565.79979077488
isin16194,380685.55383253895,442065.88668618107
isin16195,380306.05843218509,441560.33467098075
isin16198,382398.9667888098,444915.43467705807
isin16209,360548.86182696524,423268.80647868407
isin16223,360546.68963184155,416084.81652077031
isin17281,310064.24107404554,365211.84797471174
isin609,1843313.3497484853,1998352.0600862443
isin610,1821797.1590250412,1976160.0942669923
isin611,1867365.4615994645,2023948.0919017899
isin2496,1841726.9803152566,1989475.5100590503
isin2566,1786969.4108580106,1930976.271185891
isin2567,1779721.9840779635,1922677.3260662307
isin2568,1784085.2233125598,1927614.1492716915
isin2893,1831277.3052602068,1981159.683653417
isin3731,1528210.8622933,1652751.7002280429
isin3786,1435258.0245905456,1537474.4169072038
isin5692,1709726.7004544192,1842612.0814878845
isin10320,1788379.7582767024,1935777.8181262685
isin7861,405452.14698892809,504422.94817110978
isin8281,382974.2301302416,475266.84203390119
isin8621,371221.00008132379,459678.69730040507
isin12384,359078.89918246737,443235.15334861242
isin15851,374232.13887099439,464082.94435467548
isin16405,304489.42324830958,372580.72012172977
isin16765,344215.44795499212,427440.6494335446
isin16840,300018.52729080123,374580.39331061597
isin16880,382328.52614713513,475280.41987982061
isin16881,382458.87201751507,475448.78489667986
isin16882,375035.51545367402,466594.82839642558
isin16904,361912.36642995517,448253.56895683403
isin16941,360642.19409910537,448549.80701604055
isin16942,361958.5564244769,450390.06974455382
isin16950,321987.9772679485,399235.90427396441
isin16951,320336.26395135222,397134.70576477784
isin16957,320868.06918241904,397867.87267312699
isin16958,320098.39214280446,396887.55380592938
isin17040,361666.40990994236,448322.54376748006
isin17041,361432.27441894397,448121.81848239858
isin17042,362627.09263491619,449662.02492082235
isin17043,362759.62108423474,449819.83602951467
isin17044,362944.16207459377,450051.44711881614
isin1343,1667109.3820296016,1274547.228937797
isin1344,2010374.3298701704,1534612.2396732913
isin1345,1952103.731891165,1491415.9934828172
isin1346,1905903.5643881904,1458457.4867708855
isin1347,1918618.1656737588,1468938.5758202702
isin2027,1624151.299198135,1236082.2914162991
isin2028,1722906.4502134137,1309891.2475030969
isin2537,1334309.5077718203,1020372.7448509632
isin2807,1689449.5845260641,1295327.2579413378
isin2812,1936881.0740892934,1481211.1993033744
isin2813,1938388.412406534,1482264.6710731462
isin3049,1777692.0553232715,1351905.3722570965
isin4134,1514357.6049348717,1156523.7692249394
isin4261,2155661.7544693546,1636817.5017379005
isin4264,2201767.6101467782,1669316.7434922638
isin4266,2244172.8699353966,1703410.2712092467
isin4267,2037875.2096450636,1539742.9734763044
isin4268,2243753.9069248731,1704658.1202225103
isin4269,2243923.9790105755,1704241.4905731454
isin7536,1685294.9768024073,1284398.2974108744
isin7537,1645854.5464206887,1255068.0768765449
isin7538,1965208.9913662192,1495907.0643547864
isin7539,1913121.4934953649,1457562.4164649828
isin12717,1643589.998165186,1262293.977454243
isin189,4842307.4019185491,4373768.6311915694
isin514,4376077.3828847641,3946412.4334047907
isin661,4617219.211932213,4170272.8041554452
isin662,4605910.9890897414,4158541.8658126532
isin663,4600922.1758694034,4152875.2879566373
isin664,4636909.4592010677,4188696.4292118312
isin665,4628118.0518830037,4180386.226716035
isin666,4641791.6157790255,4189979.6416182648
isin1387,4996988.8509183405,4505254.4675454153
isin1388,5012083.9571344377,4522025.285620953
isin1389,5004423.2823190233,4507610.6670411965
isin1390,5066274.0527919726,4565703.1803313131
isin1391,5013640.2760501914,4517372.8701986009
isin1392,5053197.3809566312,4553088.7938322332
isin1393,5042458.1297182981,4543502.1287457766
isin1394,4528124.1006062804,4081187.5214832099
isin1395,5001129.6951143565,4503261.5060207108
isin1396,5077224.1595289977,4576032.0422375826
isin1397,4969131.864604949,4481952.979807158
isin3791,4954423.2262658896,4471773.2681825589
isin3792,4971238.5334823225,4485970.9602236059
isin3793,4970966.9578153407,4486162.1074590096
isin3794,4960829.6310916934,4478770.3057007762
isin3795,4990269.3700195504,4502744.9146261197
isin3796,4992712.8699153075,4503977.0519900853
isin3798,4988431.6621793304,4499778.5092426594
isin3801,5033839.1488916827,4537813.0263162134
isin3802,5019352.5729662078,4525259.4632575503
isin3803,5020038.3797525931,4524422.1828049906
isin3804,4978422.0010617683,4486063.3139916053
isin3805,5048361.2533236472,4553099.671545458
isin3806,5132456.420387431,4623979.762855106
isin3808,5150472.5545526361,4609967.3094168734
isin3809,5153460.2396970391,4612758.2226500856
isin3813,5144068.0722932415,4598447.2309926292
isin3814,5118216.1961539472,4579633.5260228608
isin3815,5129586.7466251794,4583353.5633994378
isin3816,5085484.4369266341,4545381.57741562
isin3817,5083946.7244876884,4541271.3324530488
isin3818,5133833.7234570272,4588302.9066165378
isin16382,4281577.5633629039,3849500.3375543286
isin2522,4742998.4423596999,4661806.2694896189
isin2523,4807027.1878329413,4724397.6351679536
isin3286,5015633.2284023305,4924294.2149860505
isin3290,5078527.9811859364,4985217.3167422684
isin3291,4992294.1645939974,4901480.627695227
isin3292,5122515.6799884569,5029423.5711295838
isin3293,5146678.5105933929,5053533.1921944385
isin3294,5220343.1004461618,5135345.6281527523
isin3295,5283815.1211156501,5196628.9720273195
isin3614,5131955.684434115,5038391.7196560791
isin3615,5140460.8235178189,5047451.149978579
isin3616,5138675.0304066548,5045570.2002211176
isin5750,4926410.8459796188,4849408.8831250388
isin5751,5037425.3921342911,4958341.6128211115
isin5753,4695457.1034278488,4621089.9716584319
isin6093,5195278.4656939209,5100081.4928783644
isin6094,5228343.0700171394,5132113.5595943211
isin6095,5177473.626353777,5083079.0529581485
isin6099,5044459.6923751887,4961698.8527448876
isin6100,5056847.6025295611,4973735.8466804568
isin6101,5402262.5530964192,5311318.6095293099
isin6102,5423089.9399592113,5328899.6920077847
isin6103,5246585.9043217488,5151678.3405886479
isin6120,5210266.5522071458,5127708.1537968675
isin6121,5279413.3973445576,5195080.1883493122
isin8842,4988327.0313743306,4910114.1851155767
isin8901,4503874.9997687293,4426845.0322603062
isin10474,4807763.9955532951,4720797.908184614
isin10475,4750546.5675448067,4665682.2302961303
isin15743,4728852.0115575325,4648537.4578184597
isin16269,4156660.5840655607,4096214.6000860552
isin16653,4988803.8407466989,4909517.6508305622
isin16826,4964498.181719061,4877121.1994194891
isin16977,4406922.7625021255,4335278.4880057415
isin17169,4984965.0339733725,4903149.8318972802
isin8141,8328.4581976368863,804.4581667257155
isin8344,7050.7487407411363,1137.5242031248608
isin8347,7698.3870903012557,1145.3024141228445
isin8350,7702.7723870396158,1125.4589530555597
isin8360,7721.9054653914627,1130.5537511080081
isin8361,7721.7993474029772,1130.9195700035623
isin8365,7678.4973994623488,1104.6945626453487
isin8366,7685.9612735197234,1109.8466628851556
isin8377,7701.1203989800506,1113.5438091576293
isin8379,7628.002428418994,1087.2722235669396
isin8390,8349.4905786253457,792.14088398617787
isin14123,6019.8769908725617,1427.3636748642896
isin573,1170269.937272446,1168126.2178756786
isin574,1174269.2572111967,1172288.49982773
isin575,1174975.9942927463,1173065.7124579677
isin576,1174652.2422337874,1172850.0925497701
isin577,1171876.6701752497,1169886.4879859823
isin578,1174616.7300476027,1172845.8393653603
isin580,1161994.1598573893,1163359.8361466997
isin581,1174863.7353858571,1173293.2449206589
isin16177,1052284.156693463,1055070.232371843
isin16301,1129939.144635583,1140746.3450571548
isin16302,1123393.4823434546,1134296.7980337662
isin3912,1686542.5501699268,1735749.5858634419
isin5308,1986031.5592743424,2051597.822171163
isin5422,2087353.0609132126,2153690.1060379352
isin5423,2081126.1269332424,2147417.258385242
isin5424,2086599.8283461032,2152908.658212726
isin5426,2051195.9454316236,2113379.7312108916
isin5427,2042381.7921930954,2104280.6601923294
isin5826,1980533.9397955202,2062206.5363278959
isin5827,1987431.5590442978,2069538.6815555647
isin5828,1987362.9614389439,2069500.64226627
isin5829,1987754.8507337575,2069916.7031048739
isin6684,1933205.4755295399,1988064.336641419
isin7092,2053222.3959214676,2116546.0187843801
isin7777,2061618.5271815669,2127358.4279762497
isin8417,2060903.7039412172,2133836.3364648605
isin9538,1870240.50170363,1922040.1396865668
isin10345,1970963.5877356217,2030481.4344275619
isin10346,1976202.4405439154,2035840.8293035524
isin10539,1592483.6548999527,1629637.3149027093
isin11503,1759609.2309397704,1821719.958095409
isin14209,93337.873042424311,127239.75097039463
isin14211,93645.31563502943,127820.55020138546
isin14214,93420.290206101417,127579.33327456523
isin14317,93369.418311618429,129071.37185854255
isin13737,1449560.64214028,1506839.0077846691
isin13738,1454752.159602358,1512179.0566265103
isin13739,1451771.3623430755,1508835.5072461525
isin13740,1452173.8820900547,1509269.3105845384
isin13741,1445601.8220767172,1503031.101219638
isin13742,1447994.9025389284,1504469.9596966871
isin13743,1452987.4527407931,1510342.4099468184
isin13744,1453717.0531151106,1512272.5070505044
isin13745,1403689.0200724627,1470806.5772910109
isin13746,1413724.0683816518,1479392.3015878012
isin13747,1409769.3098820529,1476762.1449583895
isin13748,1411070.842921884,1476653.7364366218
isin13749,1406087.0832395768,1471774.7027077586
isin16135,1040136.8854269874,1087990.5560366723
isin16136,995531.53211400867,1041152.9211601426
isin16137,1036109.4396641334,1083999.1383602743
isin5302,1158250.6888955445,1137593.4216501822
isin7467,1135030.3681103799,1114738.8751511995
isin8564,1158701.4267441693,1138844.842759023
isin8584,1157162.4162592208,1132135.5794066351
isin10055,1129825.7489515289,1113524.2472298895
isin10483,1158817.163145456,1140533.2673757717
isin11280,1134504.9556119072,1125215.4399785765
isin11281,1140651.5903680138,1130658.3122085461
isin14138,910694.19336626225,894323.34620336338
isin14140,911889.79444242141,895145.71860555664
isin14141,914831.08471988037,898300.15778008732
isin14142,908827.75304434111,892933.85096257075
isin16118,1129667.7138438534,1120914.9321173814
isin16119,1090387.7902924006,1086038.5678938394
isin16120,1095923.2541999158,1090578.3918934646
isin16122,1113683.8343755468,1101905.1318417457
isin16817,1118023.0394426554,1098737.7843660982
isin16818,1115481.7825625124,1095708.1175781277
isin16819,1123668.5928141407,1103756.235115662
isin16854,1143431.0489073796,1124647.7813914863
isin16855,1145522.8103265068,1126036.105221062
isin16883,1152595.9928156571,1134252.5912494441
isin16884,1151964.893073868,1134564.9700126511
isin16885,1152383.5684636459,1134587.9700588509
isin16886,1152776.1036641228,1134801.2923819758
isin7349,1147247.0701060658,1338027.4596849601
isin7350,1174707.7923198149,1378726.7820655475
isin7754,1228249.4544575857,1435206.3848181639
isin7755,1229053.0740031563,1435881.5745436298
isin7756,1242440.0155949728,1461201.4828454007
isin7758,1239945.2352042871,1456356.645383995
isin7760,1227052.4244488305,1432582.7815064332
isin7762,1221612.4304303224,1424614.7268902564
isin7763,1236114.4977618286,1451758.9351928234
isin7846,1203380.0036974016,1423470.7333983642
isin7847,1205525.4980972339,1427243.2296213328
isin7849,1205839.921689424,1424939.3343530409
isin7850,1198059.5926375322,1414758.3159053777
isin8099,1198280.8909248852,1429696.7020761231
isin8619,1236153.9756839008,1450808.9893103677
isin8620,1221492.8448650152,1423436.2080499358
isin9186,1162315.3937178992,1359539.2332184215
isin9187,1234345.7304311553,1449818.8380108376
isin9189,1242143.2116890827,1460134.4537933529
isin9190,1237885.0883551447,1455579.0310711465
isin9191,1244579.9787004732,1461218.8689171588
isin9192,1245061.6303381578,1461372.8348853211
isin9193,1236141.7833830679,1448750.6877790287
isin9194,1243618.9896250281,1459860.4055664192
isin9195,1237897.8721459282,1451974.6064697169
isin10179,1113334.725628752,1295954.3925300164
isin10180,1190014.8479643045,1386465.287294283
isin10181,1209272.5578000804,1416057.3198940349
isin10182,1203102.088759389,1407717.0687019539
isin10185,1194997.4150028499,1389533.9340893514
isin10520,1183893.6207513779,1384439.9254428959
isin10523,1193861.9460301627,1400112.7763828139
isin10527,1194931.1355030907,1401577.5980342433
isin10528,1186373.6864152688,1387368.1561143226
isin10529,1179730.0549287125,1383805.5873128199
isin10538,1179518.8226818652,1383000.8703690085
isin15755,1195446.3334935254,1396030.6927914089
isin15756,1193124.5141209255,1390174.1757448548
isin15757,1200195.0044021362,1400934.4803651541
isin15961,1213359.8602285711,1418969.935889896
isin15962,1214612.0122428485,1420120.3682787793
isin15963,1217776.9905962923,1426482.6596744393
isin15970,1226538.7458371387,1437858.0459996825
isin15972,1223314.8123303126,1433653.1244726591
isin16098,1227944.2089837121,1435457.8611994716
isin16102,1212957.3288349949,1413849.9400256963
isin16103,1216334.2446693364,1418492.1033824591
isin16104,1210880.5378341272,1413402.9708579106
isin16105,1210423.9391986218,1419940.600969685
isin17194,1188442.6419415597,1398270.9132866026
isin17195,1191446.7558447628,1402758.3823170394
isin17205,1213357.3879397032,1416540.6590074759
isin17206,1222393.5519737594,1425398.3913927348
isin17212,1181313.4668590431,1374486.8793555377
isin17227,1015009.8222379024,1180942.0654933432
isin17228,1042921.2144387627,1212232.7729461403
isin12983,989332.02795087197,1084131.3039944752
isin12984,989332.52398426249,1084304.3319338092
isin12985,987676.16777151695,1081948.937893416
isin12986,987218.62973016349,1082615.9207590914
isin13113,946987.97335343459,1044065.9153991577
isin13411,981947.90897635405,1074567.4838446074
isin13545,951537.04170425574,1036286.1947996815
isin14667,895712.68573378259,976456.37503286556
isin14764,946770.90399193205,1040872.4878018253
isin15169,958487.46608526073,1040788.4538463375
isin15170,960868.23364553682,1043773.9524226851
isin15202,951665.46033022145,1045389.1090667836
isin15203,958037.50121624267,1051488.6092691936
isin15204,959274.87066479272,1053503.0615310736
isin15320,886011.41727000219,963150.25589716365
isin15512,947261.01456197188,1031623.0385802981
isin15513,943253.24106201145,1027546.3485970169
isin15891,921696.36103303405,1016502.8433231968
isin15926,928115.41114617814,1020071.1148500809
isin15927,927315.80314178846,1018781.1840907658
isin16407,951842.46585389832,1043468.5319547862
isin16438,879006.90107580798,934923.80122682219
isin16888,909541.97392291191,998742.91068716149
isin17046,958550.16217922815,1048925.694359439
isin17047,947979.34182609932,1043061.6864158914
isin17078,928411.80204582901,1014774.2903590422
isin17088,955085.23142909282,1044969.2681758314
isin17092,941487.70186631277,1026395.4509995283
isin17143,877825.78565850691,953948.79452752089
isin17144,929324.90574650059,1023387.0227655981
isin714,1083092.6617689249,875954.24159726454
isin5705,983960.38962614059,799649.71007431333
isin7624,972840.72618397942,785104.07365807251
isin9111,914065.61550024524,742861.00943900889
isin9281,1054172.9413309307,854434.22792887897
isin9384,1091512.1747468871,886645.10337100783
isin11062,1070514.4765095615,865859.01683768467
isin12092,1185895.2636840723,929994.37774055742
isin12093,1268689.3876559478,989775.34715592337
isin12396,979614.00512543391,795401.66048255318
isin15056,1050232.9480468251,844483.03366590582
isin758,726072.17511773237,775743.61497152422
isin12996,719806.65000082704,769895.14816706371
isin12997,790078.12062528124,842167.51500021399
isin12998,793493.19475204602,845676.94970569911
isin12999,791347.99526038324,842978.9317288748
isin13001,791354.93804164208,843624.92385597224
isin13229,738231.74820483092,791946.11296661338
isin14230,716237.22512940585,770137.77360715915
isin15932,672850.89194467675,702806.22812981671
isin16435,683603.4989634814,717610.42798749427
isin16439,768124.70083446987,808859.11793842574
isin16487,648020.87041794241,712205.43798397796
isin17083,743327.62156170164,797426.24334432662
isin17148,650457.8276956355,717309.0275975049
isin17149,652372.09980687278,719186.02587199281
isin17150,651068.51918965706,717671.95798170869
isin17273,764069.5411484848,820734.27542522294
isin17274,769704.72071910941,826082.10034287523
isin3660,7760348.1123657497,6582491.9556295117
isin3661,7605283.2447662912,6462138.5467104949
isin4794,8226977.4605442984,6943414.556959006
isin4795,8704111.7471626662,7330167.1249360116
isin4796,8804390.9184915889,7424854.5145830149
isin4797,8739995.6582990251,7363988.4596198555
isin4798,8354512.8400660185,7081728.6824355852
isin4799,8409491.9070020299,7127080.0706995865
isin5749,7100840.7927282834,6029281.3071992435
isin7973,6815791.4259832269,5770641.435611072
isin4918,487322.49557854322,557675.6371824845
isin6623,503505.79875334247,563159.12503935129
isin8628,614819.98768862279,703688.48754818621
isin8629,615859.28567307687,704702.37683329359
isin8630,615110.19780268543,703518.86015976628
isin8653,612746.40201273572,700566.06162752851
isin8654,612518.68786495971,700407.98499992373
isin8713,614597.05268452072,706042.50077705982
isin8714,614176.95995367656,705754.47562904633
isin10601,604595.72343224834,694926.90346189972
isin10653,587937.50297335139,678007.1329609073
isin11373,646766.98992037796,749108.15337556833
isin12527,642825.59921797202,743795.42910557555
isin12528,646869.55102475372,749415.05639047537
isin12529,657994.17199049389,760973.76687474072
isin12530,657926.94173818221,760248.14771560335
isin12531,656129.79770787817,759225.84767374583
isin12568,567700.38480073854,676825.50162221235
isin12569,564872.71961140609,673384.5669939022
isin12729,622392.71276386164,717994.342655038
isin10190,207911.77652180241,235514.58939841128
isin12817,218672.32989286183,248544.68336098699
isin13185,239280.41730663602,275494.73915982689
isin13186,239313.21172695133,275564.74146497453
isin13190,238969.87819990137,275106.82970440265
isin13194,239226.68215590721,275489.28148125939
isin13199,208026.48164352521,245197.34531120455
isin13305,228392.24966580517,264157.0881103368
isin13308,199435.10067644899,235419.62167820323
isin15977,224763.33472082793,260853.34762138251
isin15991,234489.77925119724,272088.16455377406
isin7899,1811175.8444837846,1654004.3203475361
isin7900,1817052.4878808004,1667140.9378075728
isin8282,2393046.870474596,2197508.9671922787
isin9639,2098411.0254755621,1921012.132207073
isin9640,2416003.8649274749,2216058.9484030423
isin9641,2420021.6024143239,2225379.7523800437
isin9642,2423266.3308227803,2228437.4658614425
isin9643,2423843.624143139,2229027.7434821734
isin9644,2419198.9146872228,2225057.0898939511
isin9645,2305168.3691714695,2132732.4200453055
isin10691,2304756.185615039,2115613.9892808632
isin10692,2344903.8438125658,2152895.4135553921
isin10715,2272101.0785032799,2087389.5486945708
isin11975,2258081.447604497,2069228.5110259131
isin14611,2172371.1016292349,1996234.7156743375
isin2345,431096.17851927702,475237.48057904962
isin3986,438091.50375546142,482833.74229614867
isin4187,412014.43715659529,455209.15882982773
isin5327,400888.01696228224,436359.50506962021
isin5362,339252.64093313232,373700.67132755893
isin5363,339321.61245859688,373745.13914061297
isin7862,431464.3941004455,470820.73270888254
isin4684,90576.684740071592,142289.09265376834
isin6866,90626.63365916902,143528.92178979918
isin6875,90662.818481885464,143564.57633411587
isin6962,90636.03918222936,143617.84483133251
isin6970,87981.746686034094,138575.20518225021
isin6973,90735.132765301591,143697.97066327877
isin6975,90626.393810980779,143487.20856443958
isin6978,90572.401198118823,143482.37728833038
isin7002,90743.592390397287,143624.96180149485
isin7007,90584.355514784154,143501.18990887681
isin7008,90063.902165714098,142497.61991794838
isin7009,90332.412170016876,143227.4674639806
isin7011,90589.657959444419,143437.07806109663
isin7012,90563.073395701518,143516.96646796769
isin7015,90371.610498341252,143265.73066898403
isin7017,89600.722443249062,142155.77802979399
isin7018,89441.675805306033,141622.82825505472
isin7019,90153.09142738115,142876.94567548914
isin7020,89950.817163060987,142690.78069289713
isin7021,88895.652746980093,140825.51160665465
isin7023,89320.977926157051,141363.34189392402
isin7024,89996.120103344409,142686.09278066023
isin7025,89600.51121249373,142075.83864779613
isin10909,87388.770659523187,136665.92585663282
isin16227,98588.608505099881,152562.23398502584
isin17323,99525.639236027782,152666.78266348204
isin54,286334.55168363277,226143.30457936588
isin10758,374422.39149282419,302365.16230643459
isin10759,425821.93057820748,348865.86059449334
isin10760,408330.16076294187,338438.87589398847
isin10761,408400.72485217097,338353.84316097235
isin10855,429239.17642523558,353707.96950919012
isin10856,430274.05450188951,354477.09139649884
isin11889,475062.78897769278,399269.08019608282
isin13903,332566.09408682509,276035.05506731541
isin540,52046.796966549424,36113.735378369136
isin5360,50532.376102872855,49737.700597453135
isin6192,69235.147810920738,54087.926434519963
isin6195,68507.075798924634,53227.9254598806
isin8900,88910.504799615315,50280.315626377465
isin11362,63191.676546479881,54974.122624832708
isin12010,64856.393816089912,51793.175840091208
isin12524,66997.300033779858,50425.553419831798
isin12605,81607.775458569959,54090.268383586801
isin292,600448.38761198323,583037.28525991843
isin1516,642109.05836734071,627880.63002536329
isin1517,657398.27091397368,642158.22133637581
isin1518,658071.26635733363,641868.26185813709
isin1519,657151.63878363627,640977.39933370252
isin4395,642362.49094714609,628223.70223090961
isin5326,463676.86401821685,449088.9559952289
isin15631,562817.14082719281,545684.09157384827
isin15634,555331.01497463917,537349.4153888548
isin16500,597295.90891793475,579290.21092698199
isin16505,514568.38083933317,495240.51991377061
isin16506,515750.74699112942,496212.19770510367
isin16520,541514.26798190048,521674.13719017466
isin16729,468436.80251808249,452619.73359708698
isin99,796607.2652847945,809386.88005808787
isin100,744601.73590836686,761193.85809241259
isin101,798171.82134910452,812996.46033398481
isin102,796582.03006795107,813665.06203309319
isin103,792565.73115223623,811085.93462918594
isin104,795746.83035511011,813318.88195992191
