isin,time,price,side,volume,timeofday,date
isin10034,Fri 29Apr16 03:47:07.000 pm,106.16593493786226,B,10000,Afternoon,29Apr2016
isin10034,Fri 20May16 09:02:52.000 am,108.04041855450419,S,280000,Morning,20May2016
isin10034,Fri 20May16 12:08:26.000 pm,108.22367812596359,S,10000,Afternoon,20May2016
isin10034,Fri 20May16 12:09:31.000 pm,108.22367812596359,S,10000,Afternoon,20May2016
isin10034,Fri 20May16 12:28:59.000 pm,107.0759496098521,B,430000,Afternoon,20May2016
isin10034,Fri 20May16 12:47:55.000 pm,107.043486485765,B,5240000,Afternoon,20May2016
isin10034,Fri 20May16 01:27:06.000 pm,109.15777834163094,S,30000,Afternoon,20May2016
isin10034,Fri 20May16 02:15:32.000 pm,106.74294078857159,B,20000,Afternoon,20May2016
isin10034,Fri 20May16 04:21:38.000 pm,106.59319153875047,B,40000,Afternoon,20May2016
isin10034,Fri  3Jun16 08:26:38.000 am,108.08021206144964,S,50000,Morning, 3Jun2016
isin10034,Fri  3Jun16 08:44:55.000 am,107.98596428184194,S,50000,Morning, 3Jun2016
isin10034,Fri  3Jun16 08:51:12.000 am,108.1891206067741,S,20000,Morning, 3Jun2016
isin10034,Fri  3Jun16 08:51:16.000 am,108.1891206067741,S,20000,Morning, 3Jun2016
isin10034,Fri  3Jun16 09:26:10.000 am,107.54718850789058,B,50000,Morning, 3Jun2016
isin10034,Fri  3Jun16 11:04:49.000 am,107.46760149399962,B,100000,Morning, 3Jun2016
isin10034,Fri  3Jun16 12:08:09.000 pm,108.59438605908717,S,260000,Afternoon, 3Jun2016
isin10034,Fri  3Jun16 12:09:57.000 pm,108.59438605908717,S,260000,Afternoon, 3Jun2016
isin10034,Fri  3Jun16 12:33:28.000 pm,108.63417956603264,S,50000,Afternoon, 3Jun2016
isin10034,Fri  3Jun16 12:33:32.000 pm,108.63417956603264,S,50000,Afternoon, 3Jun2016
isin10034,Thu  2Jun16 11:15:04.000 am,108.14932709982862,S,5000,Morning, 2Jun2016
isin10034,Thu  2Jun16 11:15:10.000 am,108.14932709982862,S,5000,Morning, 2Jun2016
isin10034,Thu  2Jun16 11:15:27.000 am,108.14932709982862,S,5000,Morning, 2Jun2016
isin10034,Thu  2Jun16 12:12:09.000 pm,107.9377931944869,S,10000,Afternoon, 2Jun2016
isin10034,Thu  2Jun16 12:13:24.000 pm,107.9377931944869,S,10000,Afternoon, 2Jun2016
isin10034,Thu  2Jun16 02:08:31.000 pm,108.05403212266972,S,40000,Afternoon, 2Jun2016
isin10034,Thu  2Jun16 02:56:02.000 pm,108.02052180103144,S,20000,Afternoon, 2Jun2016
isin10034,Thu  2Jun16 02:56:19.000 pm,108.02052180103144,S,20000,Afternoon, 2Jun2016
isin10034,Thu  2Jun16 04:02:11.000 pm,108.15246869248222,S,20000,Afternoon, 2Jun2016
isin10034,Thu  2Jun16 04:02:15.000 pm,108.15246869248222,S,20000,Afternoon, 2Jun2016
isin10034,Thu 21Apr16 08:01:18.000 am,106.81415022205296,S,50000,Morning,21Apr2016
isin10034,Wed 20Apr16 09:57:33.000 am,105.07056629931061,B,1050000,Morning,20Apr2016
isin10034,Wed 20Apr16 09:57:33.000 am,105.07056629931061,B,1050000,Morning,20Apr2016
isin10034,Wed 20Apr16 10:41:09.000 am,104.90615628377276,B,50000,Morning,20Apr2016
isin10034,Wed 20Apr16 12:31:04.000 pm,106.01398657318364,S,50000,Afternoon,20Apr2016
isin10034,Wed 20Apr16 12:31:19.000 pm,106.01398657318364,S,50000,Afternoon,20Apr2016
isin10034,Wed 20Apr16 02:35:57.000 pm,105.65071374267353,S,30000,Afternoon,20Apr2016
isin10034,Wed 20Apr16 02:40:43.000 pm,105.65071374267353,S,30000,Afternoon,20Apr2016
isin10034,Wed 20Apr16 02:43:04.000 pm,106.04236562682107,S,30000,Afternoon,20Apr2016
isin10034,Wed 20Apr16 02:58:07.000 pm,106.04236562682107,S,30000,Afternoon,20Apr2016
isin10034,Wed 20Apr16 04:11:50.000 pm,105.63919456961038,S,10000,Afternoon,20Apr2016
isin10034,Wed 20Apr16 04:11:50.000 pm,105.63919456961038,S,10000,Afternoon,20Apr2016
isin10034,Wed  4May16 08:01:12.000 am,107.0445336833162,S,40000,Morning, 4May2016
isin10034,Wed  4May16 09:27:27.000 am,106.47276382036287,B,10000,Morning, 4May2016
isin10034,Wed  4May16 11:39:41.000 am,106.92620036003099,S,10000,Morning, 4May2016
isin10034,Wed  4May16 12:18:18.000 pm,107.09270477067126,S,30000,Afternoon, 4May2016
isin10034,Wed  4May16 12:18:20.000 pm,107.09270477067126,S,30000,Afternoon, 4May2016
isin10034,Wed  4May16 01:46:11.000 pm,107.08537438781288,S,10000,Afternoon, 4May2016
isin10034,Wed  4May16 01:46:11.000 pm,107.08537438781288,S,10000,Afternoon, 4May2016
isin10034,Wed  4May16 03:15:27.000 pm,106.99950418861476,S,30000,Afternoon, 4May2016
isin10034,Wed  4May16 03:16:22.000 pm,106.99950418861476,S,30000,Afternoon, 4May2016
isin10034,Wed  4May16 03:45:22.000 pm,107.09584636332485,S,10000,Afternoon, 4May2016
isin10034,Wed  4May16 03:47:06.000 pm,107.09270477067126,S,20000,Afternoon, 4May2016
isin10034,Thu 28Apr16 08:35:28.000 am,106.0036193174268,S,30000,Morning,28Apr2016
isin10034,Thu 28Apr16 09:43:18.000 am,106.90106761880227,S,420000,Morning,28Apr2016
isin10034,Thu 28Apr16 09:54:24.000 am,106.25180513706037,S,100000,Morning,28Apr2016
isin10034,Thu 28Apr16 09:54:24.000 am,106.25180513706037,S,50000,Morning,28Apr2016
isin10034,Thu 28Apr16 09:54:24.000 am,106.25180513706037,S,250000,Morning,28Apr2016
isin10034,Thu 28Apr16 10:08:23.000 am,105.42451907161508,B,20000,Morning,28Apr2016
isin10034,Thu 28Apr16 12:36:09.000 pm,104.85379640621292,B,30000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 12:37:22.000 pm,104.85379640621292,B,30000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 01:15:31.000 pm,106.72723282530364,S,20000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 01:15:32.000 pm,106.72723282530364,S,20000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 01:49:15.000 pm,106.11985824560962,S,10000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 01:49:15.000 pm,106.11985824560962,S,10000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:29:40.000 pm,106.70210008407493,S,10000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:42:19.000 pm,106.76283754204432,S,30000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:42:19.000 pm,106.76283754204432,S,30000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:43:14.000 pm,106.70210008407493,S,10000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:51:32.000 pm,107.33774899765126,S,20000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:53:07.000 pm,107.33774899765126,S,30000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:53:24.000 pm,104.8014365286531,B,30000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:55:57.000 pm,106.77226232000508,S,20000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:55:59.000 pm,106.77226232000508,S,20000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:59:43.000 pm,106.76283754204432,S,20000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 02:59:47.000 pm,106.76283754204432,S,20000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 03:04:08.000 pm,106.73561040571322,S,10000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 03:30:58.000 pm,106.73561040571322,S,10000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 03:30:58.000 pm,107.78280795690981,S,10000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 04:03:39.000 pm,106.54816204404902,S,30000,Afternoon,28Apr2016
isin10034,Thu 28Apr16 04:11:35.000 pm,106.54816204404902,S,30000,Afternoon,28Apr2016
isin10034,Thu 19May16 09:34:39.000 am,108.09173123451281,S,40000,Morning,19May2016
isin10034,Thu 19May16 10:03:58.000 am,107.3262298245881,B,20000,Morning,19May2016
isin10034,Thu 19May16 01:31:57.000 pm,108.09696722226879,S,100000,Afternoon,19May2016
isin10034,Thu 19May16 01:31:57.000 pm,108.10569351946292,S,80000,Afternoon,19May2016
isin10034,Thu 19May16 01:31:57.000 pm,108.10569351946292,S,80000,Afternoon,19May2016
isin10034,Thu 19May16 01:31:57.000 pm,108.10569351946292,S,80000,Afternoon,19May2016
isin10034,Thu 19May16 01:31:57.000 pm,108.17550703860853,S,30000,Afternoon,19May2016
isin10034,Thu 19May16 01:31:57.000 pm,108.12314716104871,S,50000,Afternoon,19May2016
isin10034,Thu 19May16 01:31:57.000 pm,108.08824092507467,S,160000,Afternoon,19May2016
isin10034,Thu 19May16 01:31:57.000 pm,108.12314716104871,S,50000,Afternoon,19May2016
isin10034,Thu 19May16 01:32:07.000 pm,108.50711994555331,S,80000,Afternoon,19May2016
isin10034,Thu 19May16 03:18:38.000 pm,108.18283742146691,S,50000,Afternoon,19May2016
isin10034,Thu 19May16 03:18:43.000 pm,108.18283742146691,S,50000,Afternoon,19May2016
isin10034,Thu 19May16 03:58:10.000 pm,108.17341264350614,S,10000,Afternoon,19May2016
isin10034,Thu 19May16 03:58:16.000 pm,108.17341264350614,S,10000,Afternoon,19May2016
isin10034,Mon 11Apr16 08:01:10.000 am,104.65482887148558,S,10000,Morning,11Apr2016
isin10034,Mon 11Apr16 08:02:50.000 am,104.65482887148558,S,10000,Morning,11Apr2016
isin10034,Mon 11Apr16 08:52:11.000 am,105.13549254748482,S,30000,Morning,11Apr2016
isin10034,Mon 11Apr16 08:53:09.000 am,104.68729199557266,S,20000,Morning,11Apr2016
isin10034,Mon 11Apr16 09:20:51.000 am,105.61301463083045,S,30000,Morning,11Apr2016
isin10034,Mon 11Apr16 09:32:55.000 am,105.4192830838591,S,10000,Morning,11Apr2016
isin10034,Mon 11Apr16 11:25:26.000 am,104.51031560942045,B,30000,Morning,11Apr2016
isin10034,Mon 11Apr16 11:25:26.000 am,104.51031560942045,B,30000,Morning,11Apr2016
isin10034,Mon 11Apr16 11:35:50.000 am,104.63388492046165,B,360000,Morning,11Apr2016
isin10034,Mon 11Apr16 12:36:55.000 pm,104.87683475233926,S,20000,Afternoon,11Apr2016
isin10034,Mon 11Apr16 12:38:28.000 pm,104.87683475233926,S,20000,Afternoon,11Apr2016
isin10034,Mon 11Apr16 01:24:40.000 pm,105.12292617687046,S,20000,Afternoon,11Apr2016
isin10034,Mon 11Apr16 02:51:05.000 pm,105.20251319076139,S,10000,Afternoon,11Apr2016
isin10034,Mon 11Apr16 03:04:51.000 pm,105.18471083239106,S,10000,Afternoon,11Apr2016
isin10034,Mon 11Apr16 03:21:02.000 pm,105.18471083239106,S,10000,Afternoon,11Apr2016
isin10034,Mon 11Apr16 03:36:02.000 pm,105.16690847402072,S,10000,Afternoon,11Apr2016
isin10034,Wed 11May16 10:06:40.000 am,107.16286700660143,S,10000,Morning,11May2016
isin10034,Wed 11May16 01:07:27.000 pm,107.45084633318049,S,5000,Afternoon,11May2016
isin10034,Wed 11May16 01:25:20.000 pm,107.2319820449804,B,520000,Afternoon,11May2016
isin10034,Mon 18Apr16 08:02:19.000 am,105.96487300803251,S,50000,Morning,18Apr2016
isin10034,Mon 18Apr16 08:59:28.000 am,105.71773438595012,S,10000,Morning,18Apr2016
isin10034,Mon 18Apr16 09:35:31.000 am,106.18059570357902,S,10000,Morning,18Apr2016
isin10034,Mon 18Apr16 09:35:33.000 am,106.18059570357902,S,10000,Morning,18Apr2016
isin10034,Mon 18Apr16 09:47:13.000 am,108.17131824840375,S,10000,Morning,18Apr2016
isin10034,Mon 18Apr16 10:05:26.000 am,108.1891206067741,S,10000,Morning,18Apr2016
isin10034,Mon 18Apr16 10:43:30.000 am,108.26242443535784,S,20000,Morning,18Apr2016
isin10034,Mon 18Apr16 11:15:23.000 am,105.86957803087363,S,30000,Morning,18Apr2016
isin10034,Mon 18Apr16 11:15:24.000 am,105.86957803087363,S,30000,Morning,18Apr2016
isin10034,Mon 18Apr16 12:37:24.000 pm,103.56783781334352,B,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 12:37:24.000 pm,103.56783781334352,B,50000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 12:37:24.000 pm,103.56783781334352,B,40000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 12:37:24.000 pm,103.56783781334352,B,20000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 12:58:22.000 pm,108.30850112761051,S,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 01:15:04.000 pm,105.2925721801643,B,100000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 01:16:56.000 pm,105.2925721801643,B,100000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 01:34:26.000 pm,105.93345708149663,S,20000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 01:34:36.000 pm,105.93345708149663,S,20000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 02:55:16.000 pm,106.07378155335697,S,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 02:55:22.000 pm,106.07378155335697,S,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:30:34.000 pm,106.08320633131774,S,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:30:37.000 pm,106.08320633131774,S,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:35:36.000 pm,106.06540397294739,S,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:35:37.000 pm,106.06540397294739,S,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:39:45.000 pm,106.05597919498662,S,20000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:39:48.000 pm,106.05597919498662,S,20000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:50:02.000 pm,106.04760161457705,S,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:50:04.000 pm,106.04760161457705,S,10000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:55:22.000 pm,106.04760161457705,S,20000,Afternoon,18Apr2016
isin10034,Mon 18Apr16 03:55:27.000 pm,106.04760161457705,S,20000,Afternoon,18Apr2016
isin10034,Thu 31Mar16 10:09:07.000 am,104.1835899734471,S,10000,Morning,31Mar2016
isin10034,Thu 31Mar16 10:09:10.000 am,104.1835899734471,S,10000,Morning,31Mar2016
isin10034,Thu 31Mar16 10:14:32.000 am,105.71668718839892,S,10000,Morning,31Mar2016
isin10034,Thu 31Mar16 10:33:41.000 am,103.71968145826702,B,10000,Morning,31Mar2016
isin10034,Thu 31Mar16 10:42:55.000 am,104.06839824281548,S,50000,Morning,31Mar2016
isin10034,Thu 31Mar16 12:53:36.000 pm,104.1846371709983,S,20000,Afternoon,31Mar2016
isin10034,Thu 31Mar16 12:55:38.000 pm,104.1846371709983,S,20000,Afternoon,31Mar2016
isin10034,Thu 31Mar16 01:47:55.000 pm,106.06435677539621,S,10000,Afternoon,31Mar2016
isin10034,Thu 31Mar16 02:32:29.000 pm,104.46947490492377,S,20000,Afternoon,31Mar2016
isin10034,Thu 31Mar16 02:32:31.000 pm,104.46947490492377,S,20000,Afternoon,31Mar2016
isin10034,Thu 26May16 10:16:38.000 am,108.02785218388982,S,10000,Morning,26May2016
isin10034,Thu 26May16 10:16:40.000 am,108.02785218388982,S,10000,Morning,26May2016
isin10034,Thu 26May16 11:05:45.000 am,107.07176081964731,B,20000,Morning,26May2016
isin10034,Thu 26May16 05:27:35.000 pm,108.15349494608239,S,440000,Afternoon,26May2016
isin10034,Thu 26May16 05:29:08.000 pm,108.15349494608239,S,190000,Afternoon,26May2016
isin10034,Thu 21Apr16 08:23:07.000 am,105.24335389525807,B,310000,Morning,21Apr2016
isin10034,Thu 21Apr16 08:23:44.000 am,105.50515328305721,S,310000,Morning,21Apr2016
isin10034,Thu 21Apr16 09:31:39.000 am,105.80779337535303,S,10000,Morning,21Apr2016
isin10034,Thu 21Apr16 10:54:06.000 am,105.78266063412431,S,10000,Morning,21Apr2016
isin10034,Thu 21Apr16 10:54:06.000 am,105.78266063412431,S,10000,Morning,21Apr2016
isin10034,Thu 21Apr16 11:19:48.000 am,106.14499098683834,S,30000,Morning,21Apr2016
isin10034,Thu 21Apr16 11:26:18.000 am,104.94909138337181,B,10000,Morning,21Apr2016
isin10034,Thu 21Apr16 11:30:40.000 am,106.12718862846799,S,20000,Morning,21Apr2016
isin10034,Thu 21Apr16 11:45:32.000 am,105.85072847495209,S,10000,Morning,21Apr2016
isin10034,Thu 21Apr16 11:45:32.000 am,105.85072847495209,S,10000,Morning,21Apr2016
isin10034,Thu 21Apr16 11:46:47.000 am,105.44127423243421,B,1050000,Morning,21Apr2016
isin10034,Thu 21Apr16 11:46:49.000 am,105.44127423243421,B,1050000,Morning,21Apr2016
isin10034,Thu 21Apr16 12:49:02.000 pm,104.74069907068369,B,50000,Afternoon,21Apr2016
isin10034,Thu 21Apr16 01:16:51.000 pm,105.67898807655584,S,30000,Afternoon,21Apr2016
isin10034,Thu 21Apr16 01:18:19.000 pm,105.67898807655584,S,30000,Afternoon,21Apr2016
isin10034,Thu 21Apr16 02:47:02.000 pm,104.96375214908858,S,20000,Afternoon,21Apr2016
isin10034,Thu 21Apr16 03:12:17.000 pm,105.99105294681243,S,210000,Afternoon,21Apr2016
isin10034,Thu 21Apr16 03:20:27.000 pm,105.9114659329215,S,210000,Afternoon,21Apr2016
isin10034,Thu 21Apr16 03:24:34.000 pm,104.89358991315839,S,10000,Afternoon,21Apr2016
isin10034,Thu 21Apr16 03:24:38.000 pm,104.89358991315839,S,10000,Afternoon,21Apr2016
isin10034,Thu 21Apr16 03:55:45.000 pm,105.6339585818544,S,10000,Afternoon,21Apr2016
isin10034,Thu 21Apr16 03:57:17.000 pm,105.6339585818544,S,10000,Afternoon,21Apr2016
isin10034,Wed 27Apr16 08:01:49.000 am,104.94490259316703,B,20000,Morning,27Apr2016
isin10034,Wed 27Apr16 08:03:27.000 am,105.58683469205054,S,10000,Morning,27Apr2016
isin10034,Wed 27Apr16 09:00:19.000 am,105.97743937864686,S,260000,Morning,27Apr2016
isin10034,Wed 27Apr16 10:36:09.000 am,105.5711267287826,B,400000,Morning,27Apr2016
isin10034,Wed 27Apr16 10:36:38.000 am,105.5711267287826,B,400000,Morning,27Apr2016
isin10034,Wed 27Apr16 10:51:50.000 am,105.87313850254769,S,10000,Morning,27Apr2016
isin10034,Wed 27Apr16 10:53:20.000 am,105.87313850254769,S,10000,Morning,27Apr2016
isin10034,Wed 27Apr16 10:55:36.000 am,106.03712963906507,S,20000,Morning,27Apr2016
isin10034,Wed 27Apr16 10:55:44.000 am,106.03712963906507,S,20000,Morning,27Apr2016
isin10034,Wed 27Apr16 11:52:33.000 am,106.34605291666807,S,100000,Morning,27Apr2016
isin10034,Wed 27Apr16 12:17:59.000 pm,106.12195264071201,S,20000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 12:17:59.000 pm,106.12195264071201,S,20000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 12:29:57.000 pm,107.12202630210476,S,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 01:23:20.000 pm,106.03712963906507,B,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 01:38:43.000 pm,107.6299171144351,S,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 01:38:51.000 pm,106.03712963906507,B,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 02:09:35.000 pm,106.25389953216278,S,30000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 02:17:35.000 pm,106.25389953216278,S,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 02:17:41.000 pm,106.25389953216278,S,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 03:24:58.000 pm,106.18164290113022,B,11270000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 03:28:29.000 pm,106.31882578033697,S,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 03:28:31.000 pm,106.31882578033697,S,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 03:58:21.000 pm,106.20887003746132,S,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 03:58:22.000 pm,106.20887003746132,S,10000,Afternoon,27Apr2016
isin10034,Wed 27Apr16 04:38:14.000 pm,106.18164290113022,B,420000,Afternoon,27Apr2016
isin10034,Fri 27May16 09:03:45.000 am,107.6346295034155,B,100000,Morning,27May2016
isin10034,Fri 27May16 10:21:01.000 am,107.19847172334211,B,40000,Morning,27May2016
isin10034,Fri 27May16 10:21:01.000 am,107.19847172334211,B,40000,Morning,27May2016
isin10034,Fri 27May16 03:04:07.000 pm,107.51472538380348,B,30000,Afternoon,27May2016
isin10034,Wed 25May16 10:41:14.000 am,107.53357493972501,S,10000,Morning,25May2016
isin10034,Wed 25May16 10:52:17.000 am,107.62886991688391,S,80000,Morning,25May2016
isin10034,Wed 25May16 01:10:27.000 pm,107.59640679279681,S,10000,Afternoon,25May2016
isin10034,Wed 25May16 01:50:54.000 pm,108.05926811042571,S,10000,Afternoon,25May2016
isin10034,Wed 25May16 01:50:55.000 pm,108.05926811042571,S,10000,Afternoon,25May2016
isin10034,Wed 25May16 01:53:28.000 pm,107.80584630303613,S,10000,Afternoon,25May2016
isin10034,Wed 25May16 01:53:49.000 pm,107.80584630303613,S,10000,Afternoon,25May2016
isin10034,Wed 25May16 02:03:27.000 pm,107.67913539934135,S,210000,Afternoon,25May2016
isin10034,Wed 25May16 02:06:43.000 pm,107.85192299528879,S,280000,Afternoon,25May2016
isin10034,Wed 25May16 03:47:51.000 pm,107.7566280181299,S,20000,Afternoon,25May2016
isin10052,Mon 28Mar16 02:37:14.000 pm,105.97743937864686,S,2620000,Afternoon,28Mar2016
isin10052,Mon 28Mar16 02:43:58.000 pm,105.62034501368883,B,2620000,Afternoon,28Mar2016
isin10052,Thu 24Mar16 12:58:45.000 pm,104.19615634406146,B,160000,Afternoon,24Mar2016
isin10052,Thu 24Mar16 12:58:49.000 pm,104.19615634406146,B,160000,Afternoon,24Mar2016
isin10052,Thu 24Mar16 01:55:20.000 pm,104.71975511965977,S,160000,Afternoon,24Mar2016
isin10052,Mon  2May16 11:26:10.000 am,105.61196743327926,S,130000,Morning, 2May2016
isin10052,Thu  9Jun16 10:46:40.000 am,104.86740997437849,B,160000,Morning, 9Jun2016
isin10052,Thu  9Jun16 10:46:47.000 am,104.86740997437849,B,160000,Morning, 9Jun2016
isin10052,Thu  9Jun16 11:07:45.000 am,105.05485833604267,S,160000,Morning, 9Jun2016
isin10052,Fri 29Apr16 08:49:00.000 am,104.42653980532471,B,130000,Morning,29Apr2016
isin10052,Fri 29Apr16 08:49:01.000 am,104.42653980532471,B,130000,Morning,29Apr2016
isin1018,Tue 22Mar16 09:44:58.000 am,107.84145101977681,B,500000,Morning,22Mar2016
isin1018,Tue 22Mar16 09:47:14.000 am,107.84145101977681,B,3690000,Morning,22Mar2016
isin1018,Tue 22Mar16 10:35:20.000 am,108.69910581420683,S,260000,Morning,22Mar2016
isin1018,Tue 22Mar16 10:37:36.000 am,108.69910581420683,S,260000,Morning,22Mar2016
isin1018,Tue 22Mar16 12:42:19.000 pm,108.24043328678272,S,260000,Afternoon,22Mar2016
isin1018,Tue 22Mar16 12:57:32.000 pm,108.24043328678272,S,260000,Afternoon,22Mar2016
isin1018,Thu 17Mar16 09:24:37.000 am,107.15972541394784,S,520000,Morning,17Mar2016
isin1018,Thu 17Mar16 04:44:30.000 pm,106.97122985473246,S,210000,Afternoon,17Mar2016
isin1018,Mon 28Mar16 03:15:00.000 pm,107.95952254367424,B,1050000,Afternoon,28Mar2016
isin1018,Mon 28Mar16 03:18:09.000 pm,109.92432694910686,S,1050000,Afternoon,28Mar2016
isin1018,Thu 24Mar16 05:11:18.000 pm,107.08642158536408,S,210000,Afternoon,24Mar2016
isin1018,Mon 21Mar16 04:56:45.000 pm,108.0624097030793,S,1050000,Afternoon,21Mar2016
isin1018,Fri 18Mar16 11:48:01.000 am,107.01416495433151,B,260000,Morning,18Mar2016
isin1018,Fri 18Mar16 01:01:14.000 pm,107.62258673157673,S,12570000,Afternoon,18Mar2016
isin1018,Fri 18Mar16 01:06:38.000 pm,107.49482863033076,B,4610000,Afternoon,18Mar2016
isin1018,Fri 18Mar16 01:06:51.000 pm,107.49482863033076,B,630000,Afternoon,18Mar2016
isin1018,Fri 18Mar16 01:41:02.000 pm,107.64771947280546,S,5240000,Afternoon,18Mar2016
isin1018,Fri 18Mar16 01:44:16.000 pm,107.4780734695116,B,5240000,Afternoon,18Mar2016
isin1018,Fri 18Mar16 03:58:55.000 pm,107.63934189239588,S,5240000,Afternoon,18Mar2016
isin1018,Wed  8Jun16 01:38:00.000 pm,109.5064951261794,S,380000,Afternoon, 8Jun2016
isin1018,Thu  9Jun16 03:20:32.000 pm,110.36833871081421,B,210000,Afternoon, 9Jun2016
isin1018,Thu  9Jun16 03:20:52.000 pm,110.37881068632618,S,210000,Afternoon, 9Jun2016
isin1018,Tue  3May16 04:11:18.000 pm,108.92948927547008,S,100000,Afternoon, 3May2016
isin1018,Thu  5May16 12:04:32.000 pm,108.95252762159642,B,840000,Afternoon, 5May2016
isin1018,Thu  5May16 12:08:14.000 pm,109.04677540120412,S,840000,Afternoon, 5May2016
isin10098,Thu 17Mar16 04:13:07.000 pm,102.89878329788399,B,940000,Afternoon,17Mar2016
isin10098,Tue 29Mar16 09:21:38.000 am,101.26400320071099,S,180000,Morning,29Mar2016
isin10098,Fri 25Mar16 11:20:08.000 am,100.98031738409183,B,3820000,Morning,25Mar2016
isin10098,Fri 25Mar16 11:23:12.000 am,101.11121707799141,S,3820000,Morning,25Mar2016
isin10098,Fri 25Mar16 11:23:40.000 am,101.11121707799141,S,3820000,Morning,25Mar2016
isin10098,Fri 25Mar16 11:23:54.000 am,101.11121707799141,S,3820000,Morning,25Mar2016
isin10098,Fri 25Mar16 12:54:53.000 pm,101.12734392027984,S,3820000,Afternoon,25Mar2016
isin10098,Fri 25Mar16 04:05:10.000 pm,101.00911531674973,B,3820000,Afternoon,25Mar2016
isin10098,Wed 30Mar16 12:24:12.000 pm,101.18546338437125,S,3820000,Afternoon,30Mar2016
isin10098,Wed 30Mar16 01:50:16.000 pm,101.18546338437125,B,3820000,Afternoon,30Mar2016
isin10098,Fri 18Mar16 10:47:27.000 am,103.67255756846316,S,3820000,Morning,18Mar2016
isin10098,Fri 18Mar16 10:47:43.000 am,103.5416578745636,B,3820000,Morning,18Mar2016
isin10098,Fri 18Mar16 04:13:09.000 pm,103.6935015194871,S,1050000,Afternoon,18Mar2016
isin10098,Fri 18Mar16 04:28:07.000 pm,103.41075818066402,B,3820000,Afternoon,18Mar2016
isin10098,Wed 16Mar16 12:34:45.000 pm,102.75625971116614,S,3820000,Afternoon,16Mar2016
isin10098,Wed 16Mar16 12:34:52.000 pm,102.62536001726657,B,3820000,Afternoon,16Mar2016
isin10098,Tue 12Apr16 09:53:26.000 am,102.75625971116614,S,80000,Morning,12Apr2016
isin10098,Mon 23May16 01:22:35.000 pm,104.91872265438711,S,300000,Afternoon,23May2016
isin10098,Tue 31May16 08:10:07.000 am,105.17193502226645,S,370000,Morning,31May2016
isin10098,Wed  8Jun16 03:38:07.000 pm,105.89785236475593,B,3680000,Afternoon, 8Jun2016
isin10098,Mon  2May16 03:25:02.000 pm,104.19615634406146,B,210000,Afternoon, 2May2016
isin10098,Mon  9May16 12:40:25.000 pm,105.00406925480964,S,3680000,Afternoon, 9May2016
