isin,buyvolume,sellvolume
isin15069,582042375.0260177,645593566.400233
isin5584,490275195.2259735,491616401.4419768
isin5585,469681415.7405398,466567752.82702816
isin5586,467072013.23342144,469672403.4789014
isin7477,439489519.57269484,450389183.53850484
isin7478,443567265.6181131,435773580.8715149
isin7479,470830930.0527072,464556028.6572703
isin7480,450521335.57557595,463394466.26085377
isin9382,479657450.6286653,478307597.09045887
isin9383,463076609.91427124,482900732.92456484
isin16372,461256239.20073783,473159139.2766997
isin16373,511809650.8917811,500623723.2011726
isin16801,510784401.9426079,517586050.8124559
isin10279,1160756600.2432399,1290331064.113229
isin10793,1295468424.7036848,1424781707.7086687
isin11028,1079656332.5945902,1181213165.0415592
isin11032,1273167343.3051424,1386549771.306324
isin12011,1230595803.3235438,1318581191.9330997
isin12012,1320055773.8007996,1470342755.8945854
isin12861,1365225518.0117948,1510848213.5840988
isin13384,1243348687.6919928,1333598132.3211675
isin13385,1295505249.4428332,1447029403.3287244
isin13633,1289748214.3043737,1426988316.2470503
isin13634,1114942856.0427043,1203584790.2691684
isin13636,1401587278.321377,1569572969.7415416
isin13657,1233598973.9101071,1358048551.114921
isin13944,1146380097.1448612,1261791573.3519783
isin13970,1321046511.8444774,1437524690.2835636
isin14224,1190529775.7878304,1291729514.5635104
isin14225,1049360488.8045919,1158703840.2254634
isin612,875009295.1966419,976405293.5592602
isin1157,936745467.5675079,1032948699.1825786
isin1171,1048232625.3545175,1181913959.0120077
isin3302,809412187.1471615,908084912.7200763
isin3303,1045407022.5364408,1170675447.8598466
isin3304,864195918.3029299,977326486.3135598
isin5272,1035365104.2398876,1163730548.7427092
isin6691,934060058.2019753,1029833203.2741127
isin762,1000464127.2049589,1017295662.905668
isin763,1231149490.3638372,1258377642.8311841
isin764,1061105818.9506121,1061352842.772808
isin770,1084496550.2064426,1097051868.7665012
isin771,1263030168.1897638,1263359910.0045946
isin788,1113951544.709744,1129700774.6833913
isin789,1080355784.4110527,1089507560.3066487
isin790,1193840464.498446,1184257367.2080758
isin791,1246255464.501552,1252506743.2758617
isin792,1058829172.2711096,1078097466.8206768
isin793,969365774.602315,991803441.7726969
isin1106,1368586805.6129103,1389606241.2335196
isin1110,1445787626.1190171,1484453612.1897635
isin1111,1069054131.2736564,1093541493.1311884
isin1112,1308686016.9375148,1308612812.7625935
isin16610,1280956255.7541933,1281353228.386331
isin16611,1075915648.7811003,1081115826.9520051
isin352,709006212.5180922,684776378.9289757
isin1295,602114670.5066898,530800125.21737397
isin1296,623429011.999137,552301879.4464285
isin1297,693639061.6097455,595506385.8648436
isin1298,706661815.3156079,629441989.2852871
isin1299,658426103.9788214,620285146.8429525
isin1300,619530453.6094303,543384029.935776
isin1582,681973619.1078017,644040285.9950898
isin2371,632971133.4662688,576487144.3504192
isin3112,578961826.2108891,510649090.4499691
isin5364,706760334.0694366,631099524.4369134
isin6622,698003114.4820465,658743032.1922646
isin3397,2141071551.6075144,2300745250.5001287
isin4645,2049720364.6599197,2189023461.4044333
isin6145,2218837601.1918364,2362582714.6635704
isin6146,2567768246.924855,2716749280.97564
isin6147,2281952536.853777,2430255985.3440924
isin7048,1925502980.7668731,2080153465.7707865
isin7049,2030257375.1386008,2168921575.48125
isin7050,2474182050.8476176,2629735123.518971
isin7051,2147850834.5281577,2275490426.0045443
isin7069,2285901449.9166036,2478008912.6459837
isin7482,2427699987.8245773,2589089841.4313126
isin7483,2360119126.478642,2510455421.4941254
isin7484,2149538597.706194,2279814964.2003803
isin7485,2219006018.443721,2360772297.694483
isin7486,2028383006.8354783,2159602931.0649505
isin11282,2196686532.817078,2338353364.763902
isin16578,11996873.438147156,18532059.098333247
isin16605,8865580.93092027,22742347.557918534
isin16606,10835373.068829369,28372714.713064395
isin16607,11730944.876478903,22470292.207065247
isin16608,8325570.81592967,19764861.80639103
isin16696,6906635.768457153,20317381.96767265
isin2025,290443833.581342,326839212.6665732
isin2215,284826024.8715308,330151215.0399525
isin2216,310687149.231199,338437917.8438288
isin2217,313156848.95106363,352178146.3085114
isin3194,315707459.3238639,352267472.7212156
isin3195,253280146.44280502,294398803.2699836
isin3381,267303404.0365216,298373333.61401784
isin3631,296941729.4457443,313581224.2933127
isin3908,279460435.92121726,305978403.85454226
isin4819,291036094.31905353,321537591.88942623
isin4820,300570188.6815839,341678573.051956
isin4821,265538466.46084285,304367080.3653932
isin7408,267126520.0590725,291388065.23166084
isin5677,588208948.4026468,709755484.1450971
isin12405,649272869.2927637,739020407.7844326
isin12406,555043604.363053,651927592.1062062
isin12409,595868858.6463135,734479091.5016232
isin12410,691147702.5911316,830662243.6172569
isin12411,570384556.3771809,695147315.6538572
isin12412,656943983.6378757,796437276.611862
isin12413,576892941.9900172,702401506.9244189
isin585,441757126.64036965,387797460.1147969
isin5179,447149659.61986125,400228684.791234
isin5180,458858605.13434607,400691359.9016348
isin5181,469193621.91239387,413654051.30726814
isin5182,426349001.7399697,372442266.00611746
isin5194,505954802.5363178,452911597.41568124
isin5196,466456459.8169992,413476239.68812907
isin5197,418493284.58490217,361486081.62677944
isin5198,476935625.423984,424224437.9248649
isin5199,456371535.2134104,414177414.7235317
isin5201,459229273.5335094,410935884.4223124
isin8966,436936572.32258874,387790485.7950231
isin992,5285185753.55962,5333286960.675979
isin993,5551929167.569923,5599818140.280421
isin994,5411040695.116989,5503387767.606114
isin995,5791553781.297734,5861527081.979704
isin3133,5850695153.885296,5914398045.713165
isin3906,5714522247.4439125,5787723901.712355
isin3922,5828865826.52353,5840073807.66343
isin3940,5661778768.719336,5766779715.522477
isin3942,5981942958.736681,6077343209.51712
isin3943,5661097247.52852,5712929184.302118
isin4071,5569891105.723325,5658195406.190559
isin4072,4999408076.544883,5035428001.43457
isin4073,6426354679.422737,6410253230.32922
isin4074,5179621642.69157,5262227075.764917
isin4075,5551427621.3194065,5635389706.5763
isin4076,5468869210.366331,5511380905.427904
isin5209,5349397965.249757,5399031968.623142
isin5653,5999020377.664294,6051986291.629116
isin5654,6312898662.108523,6378371813.286752
isin15453,5671046526.988024,5692804412.47383
isin15454,5977538048.456636,5996200781.264343
isin16579,5660162840.402697,5705780498.775264
isin16598,5959477045.752447,6029888317.141067
isin5195,149949897.59836125,179352916.3826367
isin8858,133076924.49229726,151917379.56846434
isin8867,139877410.81130058,158793625.8970896
isin8868,148432825.9602183,176226866.9818218
isin10278,147795541.26832026,186231898.3215561
isin10828,132829981.68555526,156371272.78020692
isin12592,133780354.29374635,171042527.4231459
isin14253,164911309.20784265,199940059.76661667
isin15181,132699279.95650193,155051690.59630486
isin582,22674749.353947684,16785296.009625502
isin1685,21619952.304809697,16770475.117389038
isin1756,21935529.957370363,16130795.172944633
isin6710,23961428.2323583,17902153.714630526
isin6815,20983694.56347014,15324361.99836717
isin6818,22174797.157165572,16852078.889227282
isin12391,21427652.96864,14930354.03204329
isin12394,22719656.053508535,16577572.188047228
isin255,2556055302.8747787,2905089072.9047127
isin7434,2457578784.984086,2774720376.7268863
isin7435,2551130650.94014,2873387479.012794
isin7436,2460373414.5748854,2746591873.23188
isin11438,2295095084.626271,2575097886.045785
isin11439,2274061269.70828,2558837664.7734694
isin11440,2500077022.078429,2820445074.2490396
isin11464,2557772756.474991,2835598974.1919537
isin11465,2713445853.96621,3045171600.453771
isin11466,2647693828.457149,2995176189.9536
isin11487,2302003268.314793,2631857626.9393215
isin11492,2442038277.0659122,2691158734.8977637
isin11964,2569630478.4054832,2886477507.9670296
isin11965,2469406163.8516765,2832306563.927699
isin11966,2360842912.0601425,2650272169.221088
isin11967,2463804552.527792,2787777560.668762
isin11968,2783946695.580929,3044433311.3170266
isin11969,2415823488.273213,2693475003.4910474
isin12617,2460417017.417575,2777907452.938948
isin12618,2450761664.4350753,2728169609.3400903
isin12619,2462322833.5503793,2751640560.9086776
isin12620,2546920612.4328985,2796228208.4186096
isin13372,2472670278.305503,2769982746.8380127
isin13373,2620800316.3258476,2874729837.8376145
isin13452,2454138567.621616,2809149682.3602247
isin14748,2475288576.8945,2759311011.988854
isin14782,2298018531.2967196,2607129645.359464
isin14783,2307230172.902111,2555378713.551354
isin14855,2414071897.388566,2670179426.052401
isin14897,2609049232.788093,2898109175.3997116
isin14898,2375184347.7145414,2713011385.642469
isin14899,2507808233.2029657,2825352270.224654
isin14900,2281979638.8747067,2575778624.095844
isin14901,2405146348.8491907,2690045992.435662
isin15222,2721233685.2931075,3004070321.099764
isin15223,2593583690.891069,2868179318.3911195
isin460,1532979300.5042102,1298590077.1128125
isin461,1570126335.706646,1332063407.1147997
isin462,1478891090.4953122,1281062098.9862547
isin463,1521344615.9583406,1369924869.7941742
isin4979,1618801287.6747656,1371143155.295796
isin4980,1510318554.0202098,1317494992.4874635
isin4981,1563429529.5298598,1338770313.1737947
isin4982,1490293665.0385382,1250292449.300376
isin4983,1594746262.1781878,1341331520.0976572
isin4984,1656057759.4859638,1433807270.4899852
isin4985,1628166512.017868,1412840046.277704
isin4986,1519732193.4139946,1301491781.2332683
isin4987,1376091999.0270154,1176695149.1604517
isin4988,1547829873.09719,1361893293.5996041
isin4989,1525454155.5408175,1371593411.7412603
isin4990,1600314185.056407,1388590040.8761165
isin4991,1641624974.3315272,1399368205.2479956
isin4992,1507786662.0043027,1288069081.7123747
isin4993,1473516107.6364064,1269638708.0309958
isin10291,1542696152.7821329,1276283131.4167552
isin541,8854183.613747282,9322529.206377551
isin3141,8879973.761411848,9391882.475854997
isin3142,10750569.780898135,11082033.430124786
isin3143,8820395.897808604,9390135.608189525
isin3144,10859175.865438469,11206730.838055473
isin3145,8711471.897528175,9109089.884329088
isin3146,9611302.2632716,10217745.156200074
isin5333,11987644.925077725,12436820.207989637
isin7568,9178759.166398853,9599841.55965092
isin5568,444657707.43301237,538587552.5563792
isin5694,574596343.7700884,634681918.9954977
isin6189,575068872.7254999,620793341.0751001
isin8048,563573888.7325075,628747695.4399955
isin8164,550545584.8092232,593951161.2624731
isin16604,512910698.812266,583140189.971261
isin16799,564250472.0064373,636804803.313129
isin17177,489854089.63240886,552208821.0141963
isin6065,1803110778.6115036,1777468730.901578
isin8191,1335307658.6695423,1296584716.7508755
isin9488,1948151387.122442,1939365895.774679
isin9489,1741304909.182673,1746406768.4148223
isin16391,1653036201.3016868,1650734898.6027896
isin593,1102117091.814662,1172878763.4753711
isin594,1194625219.6053693,1227455123.825494
isin595,1387095306.1425438,1363658652.7974107
isin1504,1268810720.2195837,1275069054.8028305
isin1505,1112533382.0890858,1197728441.1469078
isin1506,1456433286.5356424,1402936125.6051404
isin1507,1108514404.4569938,1183243985.3598895
isin1508,1173150553.626368,1226969300.0902002
isin1509,1297579771.0893412,1333175307.5528731
isin1574,180126708.29801986,95618992.5750351
isin5570,145920977.30143806,79685157.60820395
isin5571,121203570.46694267,63980946.14449979
isin5802,106455874.92341195,61391330.5409739
isin5728,1554961855.2826772,1749902514.4550238
isin5729,1559577207.8524709,1739828422.6905456
isin5730,1695744626.3865643,1903326192.9961662
isin6159,1720845633.8816843,1937442167.9055014
isin6160,1908348246.5130734,2131155354.579762
isin6161,1559462758.9015307,1755888188.9469774
isin6165,1807067053.4970927,2022778556.3045273
isin8904,1550875891.823454,1772420839.9362383
isin8905,1701626504.9950342,1910768785.0621338
isin9200,1635152334.0240605,1830414427.5733144
isin9202,1520274910.050363,1710507604.7968493
isin9207,1668621653.931868,1856194693.4379637
isin9366,1557280034.2413435,1784135628.2829738
isin9368,1791775749.967801,2025484874.2715015
isin9369,1553247961.9664683,1747248229.2544465
isin9370,1629491717.9267707,1831296763.280078
isin9371,1483004632.7489378,1668792689.6080422
isin9372,1668533469.9113665,1886684485.6261072
isin9373,1609929331.4962459,1811088569.9253354
isin11061,1689509665.0499933,1883821446.5918913
isin11187,1715862644.5135016,1925721287.9716258
isin11188,1550585184.1118681,1761156807.0896208
isin11189,1713132047.0875504,1891912620.283162
isin11190,1633520731.2215188,1821172348.5832787
isin11191,1713431821.3485694,1932816168.753922
isin11193,1704512658.9892015,1887391638.16258
isin14404,1691273693.4166207,1879220077.5217156
isin6541,2783522388.470497,2801457376.082824
isin6542,2632596253.5440965,2599511856.259031
isin6543,2168092225.84033,2185545429.079476
isin6544,2492476563.2146864,2460887284.1396923
isin6545,2314162894.0347247,2252098250.9420457
isin6546,2806168537.618068,2786400877.1512957
isin6547,2410893443.6850433,2367551112.0969486
isin6548,2695432711.2810664,2621019343.7971745
isin9540,2796147743.131847,2800007070.457849
isin9541,2512511224.176033,2515415858.465778
isin9542,2555035814.018368,2516338704.2932854
isin9543,2311860734.9204617,2228394354.7663655
isin16848,2253583360.4490433,2280241824.645809
isin10225,385049202.5384051,463637227.44324034
isin11628,352756274.6842673,416313690.0306278
isin11630,352573466.65401775,412069254.9465127
isin11631,358263539.9007526,423286217.53863037
isin11632,353052523.7866764,413443539.40846336
isin11633,310668442.64903903,374880492.7782931
isin11634,429485370.7115511,482552529.9839343
isin11636,338502278.2820492,416390590.75603384
isin1661,7683255844.220292,8408937052.265753
isin1663,7589868205.945782,8086172068.453288
isin1908,7737009223.347207,8405691994.617153
isin1909,6800548308.53087,7480665149.126292
isin1910,7103287045.862488,7577060561.833857
isin2035,7133176516.629473,7897612471.788645
isin2036,7427388211.89443,7954851681.890478
isin3462,7071512794.031544,7818567046.811785
isin3471,6867962832.771289,7651123428.920538
isin3472,7369782459.987376,8043121315.828495
isin3475,7692385060.242321,8489730665.347752
isin3497,7763939911.561075,8296780248.510836
isin3503,7001041372.556776,7521139616.603201
isin3505,7343613322.700624,7906837827.33692
isin3513,7096053032.208277,7536633515.191202
isin3524,7386113995.684675,8065215060.207176
isin5215,7232255533.785477,7740995054.761473
isin15557,7544719470.462742,8262447664.686169
isin15562,6874643310.520336,7513218409.374827
isin15563,6534106421.787764,7065674139.677612
isin15565,7401188355.261736,8016542932.802181
isin15566,6770393606.170592,7639244045.276788
isin15587,7013589795.130082,7814408194.133659
isin16173,8070897192.359863,8773132506.770979
isin16329,7300589977.0520115,7873765611.629949
isin16452,7787823479.37612,8613417610.562786
isin16507,7077694339.800756,7739732862.194478
isin12679,308630273.32678246,379387442.89385855
isin12680,249270971.62875772,310222924.0529429
isin12681,228395201.41592842,274498343.45211095
isin12682,275595340.588281,340722550.39571995
isin12683,269257405.56548786,348851226.9068794
isin13341,268629634.41712403,334548334.2782942
isin13342,235872509.0685491,284900936.9631238
isin2934,1441974632.477306,1628621481.4384968
isin5731,1571870763.554073,1802177716.7015512
isin5732,1381102515.4626312,1512295135.4398656
isin5733,1411505364.6360872,1614389247.16475
isin5734,1321039179.872262,1487452117.5785427
isin5735,1450546630.5409665,1613376648.1236258
isin5736,1642073301.8592577,1856577166.229929
isin5737,1600314011.1346974,1818352909.5361342
isin5738,1672136575.692976,1903782190.1522448
isin5739,1633118730.9661968,1882972627.1129913
isin5740,1561081882.150172,1776012728.5253544
isin5741,1584182049.0960636,1764005403.6378856
isin5742,1505981480.8562741,1723336936.7521858
isin5743,1504493312.2936325,1680721503.4138713
isin5744,1518093056.1292217,1713997226.8611712
isin5745,1405741370.2203689,1552436147.1935358
isin5746,1625391502.9824677,1829742055.8437998
isin7643,1633053584.1739821,1852830102.407938
isin7644,1654314128.915662,1839853121.7360198
isin7645,1340275258.335473,1505436810.3922815
isin8431,1540394517.7821784,1737208444.1004848
isin8432,1671903924.101851,1871717751.6666765
isin8433,1467001965.509859,1647643733.5593617
isin8434,1425361565.702981,1640225863.3291702
isin8435,1556555917.9804928,1744014576.4934993
isin14405,4466188.404593439,2698161.4845438064
isin14406,5320826.3964734785,2942186.7651943555
isin14407,4145874.660419425,2346923.4378697425
isin5044,158912157.28802675,221986992.04392982
isin5045,163325816.0328405,244786746.86633098
isin5046,142190953.01094157,207013090.44797918
isin12972,198044992.12968764,299727267.18099463
isin12973,181335042.90869355,265191337.07822925
isin12974,155364989.79093814,229076348.99556166
isin12975,139772911.95015103,212151224.7617101
isin115,629338054.7201746,573629524.4402521
isin116,718092899.367774,623666240.6519291
isin11856,744180843.0525936,668156405.8951583
isin11857,755823047.2989936,668523980.4373045
isin11858,715090784.3281716,618093683.2888674
isin11859,669390285.8512805,594814897.5833946
isin11977,793913436.8300451,706682948.4044608
isin13711,644203476.9315012,584028096.7306526
isin13712,791477768.7184792,685995177.5283059
isin13713,816353151.1314554,695443151.5240878
isin13715,741483721.4612148,668261169.7081316
isin13716,746139254.9669758,669134894.5246743
isin13717,851674320.0144873,768243251.4062018
isin13718,794234161.6505853,714030433.5238847
isin13719,756983438.1681759,683611019.8801029
isin7455,1356454443.9410524,1336239488.650031
isin7456,1394868200.8210852,1425020075.6409056
isin7457,1481213876.0051925,1537955142.49965
isin7458,1345752996.5670297,1382302547.9467988
isin10439,1423787579.0118499,1465869923.5261521
isin11267,1519083964.6279569,1565508168.0150495
isin11268,1431085436.0908191,1471447715.9914298
isin11269,1342954977.7192378,1366183961.2471764
isin11270,1467023800.4456775,1503471002.2743797
isin11271,1295648831.0938373,1332584038.0714083
isin11272,1555470077.977043,1633675890.111708
isin11884,1374713788.9049942,1428668479.2776046
isin12802,1372149392.3814378,1381004204.142033
isin12803,1381617916.0997548,1428527702.675106
isin13289,1242108396.3109593,1241240948.7501366
isin13290,1435194734.142428,1526512255.8541942
isin14329,1329731060.44528,1397557937.1446314
isin15091,1422805275.000672,1483739436.4390843
isin15391,1516234726.2413409,1542437254.8160648
isin15392,1399052267.2450743,1393963635.2226334
isin6133,889352830.7767901,951186584.5809884
isin8406,974649839.612203,1095138158.5729089
isin8965,928580248.3927605,1050058089.3454108
isin9516,997324899.5819359,1038828813.5638987
isin9719,851149565.6392219,907477185.7037033
isin9720,971104336.2668784,1010034844.3119489
isin9721,913045641.6984648,1003924620.0411755
isin9722,965021246.4853244,985427185.9495535
isin9723,923975867.2601571,973730305.2863572
isin9724,967458263.0628085,1038993544.3582561
isin9725,840272695.5960374,882834156.8929005
isin9726,947176277.2850242,1009970398.3965865
isin9727,981997337.5214486,1037002861.3628016
isin9728,1001682877.7298884,1050097721.6579965
isin9729,1017278489.1666906,1017920566.3429291
isin9730,999092051.4512656,1083807711.3175719
isin9731,949669772.0342412,1033451621.7887535
isin9732,1076441302.7904,1097186526.2947156
isin9733,851594188.6707848,974809621.4589281
isin9734,956183133.5953412,999164468.7228881
isin9735,867720201.3996245,976816421.5997432
isin9736,856239765.875414,893930530.2621753
isin9737,993559562.0360191,1023995543.8756567
isin12167,963002663.3186295,965039423.8005524
isin12168,1009621842.6949528,1029600203.6209309
isin13207,923132246.9893959,938906349.5002581
isin13208,910239883.2104597,959627655.0074959
isin473,38970447.30131848,52718480.2794345
isin474,25971544.772939935,35218012.01932031
isin476,46269787.40302588,63116393.490393005
isin477,43497885.85793313,58794745.33759044
isin16418,25886176.533107914,34725751.83450002
isin2053,48092093.42220068,48697373.87181952
isin2055,37046115.45045624,36545163.77609513
isin2090,43237668.12983241,43179244.805739835
isin2096,32228922.501565322,31710262.74379712
isin2099,46769125.603171006,47019890.83865943
isin2101,33723896.30193631,33001697.225815862
isin2103,38866038.548864946,39456645.98536271
isin2104,39146259.51999224,40380715.35990611
isin7229,40251844.57641895,42065039.0517382
isin7240,33535355.434073277,32122664.281759042
isin7241,44712405.65204105,45772909.992507644
isin8346,33850141.0195573,35378058.03634961
isin8982,17262540.863518357,11741548.65913341
isin8983,20418414.80169908,13947456.026197309
isin8984,16101207.176363986,11826724.47739814
isin10286,14781756.649335392,10512373.779682722
isin10500,17017462.220137633,11854489.578122647
isin12348,18995729.37516615,12848901.162628997
isin12349,13882086.41342201,9719980.397091448
isin12350,16786586.27498219,12356251.374796048
isin586,864448675.0556656,847587920.6311431
isin587,925236891.1313199,908436615.3909369
isin588,815506316.687907,867550552.0811443
isin1083,829701829.1031487,834150873.5418725
isin1084,842647169.588743,855704459.5093832
isin1085,873224919.2261918,908677495.7582191
isin1086,878668347.8383114,879700985.8687797
isin7384,924689494.8469365,958470265.9189135
isin16263,887184048.7083972,894819278.9469285
isin11842,2093730311.8978164,2249560313.991533
isin11843,2142207610.5031507,2304568064.2874966
isin11844,2081002223.1641083,2239218794.4643083
isin11845,1845265364.4405107,1935819065.455671
isin11846,2493758996.1280227,2698762613.0118093
isin11847,2414471270.5457916,2566214577.074622
isin11848,2577889907.6003428,2746746549.3422337
isin11849,2175416132.365405,2337619751.024865
isin13507,2018578797.528092,2148657220.4846673
isin14351,2329452813.434355,2406545181.3482957
isin15850,2141689417.003137,2241066480.2055087
isin5810,399473614.86225224,371927754.88787276
isin5819,433661373.8555204,393746520.51323384
isin5820,391079255.4579905,358865359.87449145
isin5837,361310533.64830196,333116037.5854658
isin10049,371177846.490031,346336618.653662
isin10094,344964080.9894628,317878717.8312352
isin10095,446890078.8263515,422781830.2019441
isin10204,436067587.2530746,391406766.46542096
isin10957,470467883.49529636,433126350.089445
isin13275,398402900.7951666,361219596.02372444
isin13287,432268399.97205305,408292359.4623862
isin14785,349216492.48367006,321312987.1792532
isin14977,369796465.65084934,336650585.05794334
isin14978,487790858.72099495,452564991.830931
isin2293,214133955.7843895,280121312.9698106
isin2294,260998309.01089275,333198196.02048
isin2295,226893260.69391245,300813532.0319493
isin2296,277589064.35970193,355855545.3999028
isin2297,202335874.33888543,272609069.7559987
isin2946,266564502.98105633,339115591.8113377
isin5428,246822634.92335176,318980001.4097413
isin5429,211520039.50853306,269457929.142356
isin5430,212733779.59987503,270867706.29773015
isin5431,249115110.55983967,320011032.4008215
isin5433,254874350.1920513,333797009.1082648
isin5707,198672783.38350844,257685822.64853835
isin5708,233800194.78228796,328288239.5100355
isin5709,240032243.8395304,317674102.5245611
isin7361,268802976.5724276,335376741.8598892
isin7590,245128156.620157,303646653.11928487
isin7591,217912343.28757066,281028787.998536
isin14444,256917839.20678765,340899138.5104214
isin15437,235366175.76955855,310853742.76290834
isin7828,1657232268.3424668,1356588316.8483748
isin10039,1386539858.2501924,1150292284.2697854
isin10657,1489412455.2405698,1261465785.777297
isin11879,1190456630.9352105,987827249.9868261
isin11880,1407791736.8369675,1179392973.6143348
isin14382,1560460316.9402914,1288497694.716244
isin14383,1506979322.1294127,1248686056.2662175
isin14384,1395791090.1483111,1145177084.6703737
isin14385,1440984403.030266,1193872247.0106778
isin14515,1450493181.9088192,1183550838.3825483
isin16383,1337439252.4590962,1110110800.9699597
isin12247,1029149221.6171546,1115050019.518053
isin12248,968335187.0242828,1017327954.5504386
isin13100,1019278657.367733,1117885822.170147
isin13354,1005015471.7086651,1070764613.7032744
isin13355,1108824769.4416304,1186478607.3745377
isin13356,971829051.7301035,1047993007.2741941
isin13357,1068813894.830306,1137629496.3423436
isin13358,1005073908.3960403,1084827246.5518057
isin13359,1082392822.8953693,1183848269.5614977
isin13360,964139099.2146621,1087624215.5815864
isin13361,1082417234.2787201,1151956419.6866784
isin13362,1003360448.8247881,1078049227.002369
isin13363,974779419.3340092,1064789791.736707
isin13364,1030592976.6977413,1103186667.053113
isin13365,1051657498.6762166,1145698148.4039261
isin13366,984200101.3406837,1083962404.862262
isin16151,1048143878.5013168,1127495128.7532868
isin16945,931664275.8971876,1013582817.9257522
isin17121,994373408.6598189,1077055895.311212
isin17122,1004665163.4186838,1121072592.1992314
isin17123,1046147284.3682854,1105487263.0354505
isin17226,979587042.4895234,1028283015.6627542
isin10085,1587634823.5563636,1684642682.5158496
isin10086,1424841340.364042,1523589023.223071
isin10087,1643855078.8765607,1790880429.967897
isin10088,1591689194.9722168,1679141544.5799022
isin10089,1492876427.631727,1545167805.0229387
isin10090,1540541380.0733793,1675886044.42159
isin10091,1353308569.236292,1440243286.9476595
isin10100,1430397618.6639278,1565813975.1128876
isin12466,1578403229.5683248,1678758494.6343174
isin16107,1547632796.6792881,1659434260.744618
isin16910,1579979298.3775518,1674296433.1972084
isin16939,1569029488.4735377,1679533665.6481066
isin16940,1321453243.479145,1436036666.8407323
isin1448,4515443.7467933865,9133445.43722908
isin11130,3532337.21637287,6552956.665398356
isin11348,3848658.362869271,9171669.438975738
isin11510,4103753.9029366886,7358085.771525679
isin8783,6697178.651049298,6697178.651049298
isin10893,8456076.952216504,8456076.952216504
isin7868,2496739633.732337,2160213259.196531
isin11608,2859120622.014415,2490417732.46725
isin11659,3023221113.260385,2611213418.929744
isin11705,2458977807.456083,2121592520.6083722
isin11706,2411913105.166012,2117626483.4829016
isin11707,2456727271.76814,2189143287.7419443
isin11708,2779756444.630221,2358622047.3052287
isin11709,2265404145.475237,2029775815.8945355
isin12594,2433475513.219831,2091378231.2802951
isin13029,2564785897.820721,2260540409.8571615
isin13067,2860389719.363384,2456130863.899842
isin13938,3064064286.6316133,2658585969.460694
isin13939,2458352965.18318,2175647775.398068
isin15838,2808457811.6388774,2442214895.5296197
isin16873,2447143045.5157275,2149528190.2447643
isin17099,2289119866.786727,2011010817.773481
isin17254,2515398913.770772,2188564081.327903
isin11030,1348560385.9266953,1430483890.4049
isin13002,1269730815.3358107,1382477325.019167
isin13172,1447542229.244243,1606023941.4551067
isin13173,1318787669.4858081,1405498959.6376863
isin13174,1455200925.497132,1587301361.8048131
isin15297,1471196987.0626595,1592563903.0375378
isin15298,1236763119.579666,1371841405.924436
isin15299,1266439501.3623142,1416325587.7170806
isin15395,1500658008.589167,1625828455.825746
isin15396,1288709640.774953,1427284963.0785012
isin15397,1297718313.7065887,1448043498.6405597
isin15398,1436253714.4185634,1582285240.3554635
isin15399,1512317848.002161,1620437232.038457
isin15400,1393812223.1792238,1547250112.4962673
isin15401,1344472310.8480172,1477900414.5123227
isin17054,1242902447.37147,1377807209.6769366
isin18,1767245596.4663062,1598667866.211215
isin27,1466111924.9440944,1364333201.8197622
isin28,1519697290.5613465,1506064172.2383788
isin29,1554443515.4782586,1489913875.6136668
isin30,1412706061.8810718,1323235771.262672
isin31,1472938303.6909924,1417850781.567784
isin73,1587597259.0980902,1513840374.3853474
isin74,1464897804.4270377,1344374254.918863
isin75,1398054992.9146175,1286797946.1631057
isin76,1570556847.4739873,1401449648.1120267
isin83,1520929343.670335,1384951150.1043303
isin641,1588679478.071715,1460208870.9435904
isin1374,1644554592.6147633,1579546806.4274793
isin1876,1610131956.1487808,1484341778.3238993
isin236,4541606707.1747265,4298587039.004548
isin237,4808646327.995346,4481071906.6195755
isin238,6231434721.28403,5836723113.99348
isin239,5841343880.692031,5487618788.784496
isin324,4548065090.198156,4284083231.176214
isin452,5181523391.724676,4830851314.85517
isin453,5017743383.092783,4715439608.820818
isin2446,7288765891.607304,6790623691.442141
isin2470,5992164562.380154,5565517844.967704
isin2597,5427676378.661112,5117643042.401087
isin3048,5456588014.007683,5099671666.92431
isin3383,4369276243.039449,4101746205.437167
isin4517,4900214245.717812,4576702502.861087
isin4800,6495481756.397452,6019628178.98062
isin4801,5469905436.272063,5091904905.383457
isin4803,6254704107.405176,5839879916.874729
isin5425,6048861599.027479,5634625075.243534
isin5457,5399605469.966096,5052713968.018928
isin5465,4433422840.328029,4218808369.2085886
isin6143,5869231016.988688,5504318737.265336
isin13954,4832052629.068462,4554478963.06983
isin1225,3101987375.8293557,3112874528.48798
isin1226,3196325649.441217,3192574404.00623
isin1549,3236727173.215246,3381415491.7747297
isin1550,3269576953.1584854,3281196009.580826
isin1986,3088562958.316936,3255501027.030073
isin1987,3069367811.487812,3031550435.5084157
isin1988,2989564371.9889493,3125573204.8374214
isin1989,2875439835.7217484,2963310477.3074274
isin1990,3013655168.413427,3096613286.5333366
isin1992,3241026969.5650663,3317969597.7873116
isin1993,3014025141.799897,3133703030.0505986
isin1994,3070393349.357443,3176060792.8489585
isin1996,2874979663.056265,3029160117.334135
isin1997,2895545657.6123195,3053120517.285457
isin1998,3067736107.556747,3237440622.1548767
isin1999,3243650952.0871563,3513114157.7803
isin2000,3217470583.7620344,3340003953.3997464
